zip_code,cluster
44039,verde_ftth
44042,rossi
44047,verde_ftth
44049,verde_ftth
44121,gialli
44122,gialli
44123,gialli
45010,gialli
45010,verde_ftth
45010,verde_fwa
45011,verde_ftth
45012,verde_ftth
45014,gialli
45015,verde_ftth
45017,verde_ftth
45018,verde_fwa
45019,verde_fwa
45020,verde_ftth
45021,verde_ftth
45022,verde_ftth
45023,verde_ftth
45024,verde_ftth
45025,verde_ftth
45026,verde_ftth
45027,verde_ftth
45030,gialli
45030,verde_ftth
45030,verde_fwa
45031,verde_ftth
45032,verde_ftth
45033,verde_ftth
45034,verde_ftth
45035,verde_ftth
45036,verde_ftth
45037,verde_ftth
45038,verde_ftth
45039,verde_ftth
45100,gialli
46010,gialli
46010,rossi
46010,verde_ftth
46010,verde_fwa
46011,verde_fwa
46012,verde_ftth
46013,gialli
46014,verde_ftth
46017,verde_fwa
46018,verde_ftth
46019,verde_ftth
46020,gialli
46020,rossi
46020,verde_ftth
46023,verde_ftth
46024,verde_fwa
46025,verde_fwa
46026,verde_ftth
46027,verde_ftth
46028,gialli
46029,gialli
46030,gialli
46030,rossi
46031,verde_ftth
46032,verde_ftth
46033,verde_fwa
46034,verde_fwa
46035,verde_fwa
46036,gialli
46037,verde_ftth
46039,gialli
46040,gialli
46040,verde_ftth
46040,verde_fwa
46041,gialli
46042,gialli
46043,verde_fwa
46044,gialli
46045,gialli
46046,verde_ftth
46047,gialli
46048,gialli
46049,verde_ftth
46051,verde_ftth
46100,gialli
47010,verde_ftth
47011,verde_ftth
47012,verde_ftth
47013,verde_ftth
47014,verde_fwa
47015,verde_ftth
47016,verde_ftth
47017,verde_ftth
47018,verde_ftth
47019,verde_ftth
47020,verde_ftth
47021,verde_fwa
47025,verde_ftth
47027,verde_fwa
47028,verde_ftth
47030,verde_ftth
47030,verde_fwa
47032,verde_fwa
47034,gialli
47035,verde_fwa
47039,gialli
47042,verde_fwa
47043,verde_fwa
47121,gialli
47122,gialli
47521,gialli
47522,gialli
47814,gialli
47822,verde_ftth
47824,verde_ftth
47826,gialli
47832,verde_ftth
47833,verde_fwa
47834,verde_ftth
47835,verde_ftth
47836,verde_ftth
47837,verde_ftth
47838,verde_ftth
47841,verde_fwa
47842,verde_fwa
47843,verde_fwa
47853,verde_ftth
47854,verde_ftth
47855,verde_ftth
47861,verde_ftth
47862,verde_ftth
47863,verde_fwa
47864,verde_ftth
47865,gialli
47866,verde_ftth
47867,verde_ftth
47921,gialli
47922,gialli
47923,gialli
47924,gialli
48010,verde_ftth
48010,verde_fwa
48011,verde_fwa
48012,rossi
48013,verde_ftth
48014,verde_fwa
48015,gialli
48017,rossi
48018,gialli
48020,verde_ftth
48022,verde_ftth
48024,verde_fwa
48025,verde_ftth
48026,verde_fwa
48027,verde_ftth
48121,gialli
48122,gialli
48123,gialli
48124,gialli
48125,gialli
50012,gialli
50013,gialli
50014,gialli
50018,gialli
50019,gialli
50022,gialli
50023,gialli
50025,gialli
50026,rossi
50028,verde_ftth
50031,rossi
50032,verde_fwa
50033,verde_ftth
50034,verde_fwa
50035,verde_ftth
50036,verde_ftth
50038,verde_ftth
50039,gialli
50041,verde_ftth
50050,gialli
50050,verde_ftth
50050,verde_fwa
50051,rossi
50052,verde_ftth
50053,gialli
50054,verde_ftth
50055,verde_ftth
50056,gialli
50058,verde_ftth
50059,gialli
50060,gialli
50060,verde_ftth
50062,verde_fwa
50063,gialli
50065,verde_fwa
50066,gialli
50067,gialli
50068,gialli
50121,gialli
50122,gialli
50123,gialli
50124,gialli
50125,gialli
50126,gialli
50127,gialli
50129,gialli
50131,gialli
50132,gialli
50133,gialli
50134,gialli
50135,gialli
50136,gialli
50137,gialli
50139,gialli
50141,gialli
50142,gialli
50143,gialli
50144,gialli
50145,gialli
51010,gialli
51010,verde_ftth
51010,verde_fwa
51011,verde_fwa
51013,gialli
51015,verde_fwa
51016,verde_fwa
51017,verde_fwa
51018,verde_fwa
51019,rossi
51020,gialli
51024,gialli
51028,gialli
51031,gialli
51034,verde_fwa
51035,verde_ftth
51036,verde_ftth
51037,verde_ftth
51039,verde_ftth
51100,gialli
52010,gialli
52010,rossi
52010,verde_ftth
52010,verde_fwa
52011,gialli
52014,verde_ftth
52015,verde_fwa
52016,verde_ftth
52018,verde_ftth
52019,gialli
52021,verde_ftth
52022,rossi
52024,verde_ftth
52025,gialli
52026,verde_ftth
52027,verde_fwa
52028,verde_ftth
52029,gialli
52031,verde_ftth
52032,gialli
52033,verde_fwa
52035,verde_ftth
52036,rossi
52037,verde_ftth
52038,rossi
52041,verde_ftth
52043,verde_fwa
52044,verde_fwa
52045,verde_ftth
52046,verde_ftth
52047,verde_ftth
52048,verde_ftth
52100,gialli
53011,verde_fwa
53012,verde_fwa
53013,verde_ftth
53014,rossi
53015,verde_fwa
53016,rossi
53017,verde_ftth
53018,gialli
53019,gialli
53020,verde_ftth
53021,verde_ftth
53022,verde_ftth
53023,verde_ftth
53024,verde_ftth
53025,gialli
53026,verde_ftth
53027,verde_ftth
53030,gialli
53031,verde_ftth
53034,verde_ftth
53035,gialli
53036,gialli
53037,rossi
53040,verde_ftth
53040,verde_fwa
53041,rossi
53042,verde_ftth
53043,verde_ftth
53045,verde_fwa
53047,verde_fwa
53048,verde_ftth
53049,verde_ftth
53100,gialli
54010,verde_fwa
54011,gialli
54012,gialli
54013,gialli
54014,verde_fwa
54015,rossi
54016,gialli
54021,verde_fwa
54023,gialli
54026,gialli
54027,gialli
54028,verde_fwa
54029,rossi
54033,gialli
54035,gialli
54038,gialli
54100,gialli
55011,gialli
55012,gialli
55015,gialli
55016,rossi
55019,rossi
55020,gialli
55020,verde_ftth
55021,gialli
55022,gialli
55023,verde_fwa
55025,gialli
55027,gialli
55030,rossi
55030,verde_ftth
55031,verde_ftth
55032,verde_fwa
55033,verde_fwa
55034,gialli
55035,verde_fwa
55036,verde_ftth
55038,verde_ftth
55039,gialli
55040,gialli
55041,verde_ftth
55042,gialli
55045,verde_fwa
55047,verde_fwa
55049,gialli
55051,verde_fwa
55054,verde_fwa
55064,gialli
55100,gialli
56010,gialli
56011,verde_fwa
56012,verde_fwa
56017,gialli
56019,verde_ftth
56020,gialli
56020,verde_fwa
56021,gialli
56022,verde_ftth
56025,verde_ftth
56028,rossi
56029,verde_fwa
56030,verde_ftth
56031,gialli
56032,verde_fwa
56033,verde_ftth
56034,rossi
56035,gialli
56036,verde_ftth
56037,verde_ftth
56038,gialli
56040,gialli
56040,verde_ftth
56040,verde_fwa
56041,verde_fwa
56042,gialli
56043,verde_ftth
56045,verde_fwa
56046,verde_ftth
56048,verde_fwa
56121,gialli
56122,gialli
56123,gialli
56124,gialli
56125,gialli
56126,gialli
56127,gialli
56128,gialli
57014,gialli
57016,verde_fwa
57020,rossi
57021,gialli
57022,gialli
57023,gialli
57025,gialli
57027,verde_ftth
57028,verde_fwa
57030,gialli
57031,verde_fwa
57032,rossi
57033,gialli
57034,verde_fwa
57036,verde_ftth
57037,verde_ftth
57038,verde_ftth
57121,gialli
57122,gialli
57123,gialli
57124,gialli
57125,gialli
57126,gialli
57127,gialli
57128,gialli
58010,verde_ftth
58011,gialli
58012,rossi
58014,verde_ftth
58015,gialli
58017,verde_ftth
58019,gialli
58020,gialli
58022,verde_ftth
58023,verde_fwa
58024,gialli
58025,gialli
58026,verde_ftth
58031,verde_ftth
58033,verde_fwa
58034,rossi
58036,gialli
58037,verde_ftth
58038,verde_ftth
58042,verde_ftth
58043,verde_ftth
58044,verde_ftth
58045,verde_ftth
58051,verde_ftth
58053,verde_ftth
58054,verde_ftth
58055,verde_ftth
58100,gialli
59013,verde_ftth
59015,gialli
59016,verde_ftth
59021,verde_fwa
59024,verde_fwa
59025,gialli
59100,gialli
60010,gialli
60010,verde_ftth
60011,gialli
60012,gialli
60013,gialli
60015,verde_ftth
60018,verde_fwa
60019,gialli
60020,gialli
60020,verde_ftth
60020,verde_fwa
60021,verde_fwa
60022,rossi
60024,verde_fwa
60025,verde_ftth
60026,verde_fwa
60027,verde_ftth
60030,gialli
60030,rossi
60030,verde_ftth
60031,rossi
60033,gialli
60034,verde_ftth
60035,verde_ftth
60036,verde_ftth
60037,verde_ftth
60038,verde_ftth
60039,rossi
60040,verde_ftth
60041,rossi
60043,verde_ftth
60044,verde_ftth
60048,verde_ftth
60121,gialli
60122,gialli
60123,gialli
60124,gialli
60125,gialli
60126,gialli
60127,gialli
60128,gialli
60129,gialli
60131,gialli
61010,gialli
61010,verde_ftth
61010,verde_fwa
61011,verde_ftth
61012,verde_ftth
61013,rossi
61013,verde_ftth
61014,rossi
61020,gialli
61020,verde_fwa
61021,verde_ftth
61021,verde_fwa
61022,verde_ftth
61023,gialli
61023,verde_ftth
61024,gialli
61025,verde_ftth
61026,gialli
61026,verde_ftth
61026,verde_fwa
61028,gialli
61029,verde_fwa
61030,gialli
61030,verde_ftth
61032,gialli
61033,gialli
61034,verde_fwa
61036,verde_ftth
61037,verde_fwa
61038,verde_ftth
61039,gialli
61040,gialli
61040,rossi
61040,verde_ftth
61040,verde_fwa
61041,verde_fwa
61042,verde_ftth
61043,gialli
61044,gialli
61045,verde_fwa
61046,verde_ftth
61047,verde_fwa
61048,verde_fwa
61049,verde_fwa
61121,gialli
61122,gialli
62010,verde_ftth
62010,verde_fwa
62011,gialli
62012,gialli
62014,verde_ftth
62015,verde_fwa
62017,verde_ftth
62018,gialli
62019,verde_ftth
62020,gialli
62020,verde_ftth
62021,gialli
62021,verde_ftth
62022,verde_ftth
62024,verde_ftth
62024,verde_fwa
62025,verde_ftth
62026,verde_ftth
62027,verde_fwa
62028,verde_fwa
62029,verde_ftth
62031,verde_ftth
62032,gialli
62034,verde_ftth
62035,verde_ftth
62036,verde_ftth
62038,rossi
62039,verde_ftth
62100,gialli
63061,verde_ftth
63062,verde_ftth
63063,verde_ftth
63064,rossi
63065,verde_ftth
63066,gialli
63067,verde_ftth
63068,verde_ftth
63069,verde_ftth
63071,verde_ftth
63072,verde_ftth
63073,gialli
63074,gialli
63075,verde_ftth
63076,verde_ftth
63077,verde_ftth
63078,verde_fwa
63079,verde_ftth
63081,verde_ftth
63082,verde_ftth
63083,verde_ftth
63084,verde_ftth
63085,verde_ftth
63086,verde_ftth
63087,verde_ftth
63088,verde_ftth
63091,verde_ftth
63092,verde_ftth
63093,verde_ftth
63094,verde_ftth
63095,gialli
63096,verde_ftth
63100,gialli
63811,verde_fwa
63812,verde_fwa
63813,verde_fwa
63814,verde_fwa
63815,gialli
63816,verde_fwa
63821,verde_fwa
63822,verde_fwa
63823,verde_ftth
63824,verde_ftth
63825,verde_ftth
63826,verde_ftth
63827,verde_ftth
63828,verde_ftth
63831,verde_fwa
63832,verde_ftth
63833,verde_ftth
63834,verde_ftth
63835,verde_ftth
63836,verde_ftth
63837,verde_ftth
63838,verde_ftth
63839,verde_ftth
63841,verde_ftth
63842,verde_ftth
63843,verde_ftth
63844,verde_ftth
63845,verde_ftth
63846,gialli
63847,verde_ftth
63848,verde_ftth
63851,verde_ftth
63852,verde_ftth
63853,verde_ftth
63854,verde_ftth
63855,verde_ftth
63856,verde_ftth
63857,verde_ftth
63858,gialli
63900,verde_fwa
64010,gialli
64010,rossi
64010,verde_fwa
64011,gialli
64012,verde_ftth
64013,verde_fwa
64014,gialli
64015,verde_fwa
64016,verde_fwa
64018,verde_fwa
64020,gialli
64020,rossi
64020,verde_fwa
64021,gialli
64023,verde_fwa
64024,gialli
64025,verde_fwa
64026,verde_fwa
64027,gialli
64028,gialli
64030,gialli
64030,verde_ftth
64031,verde_ftth
64032,gialli
64033,gialli
64034,gialli
64035,verde_ftth
64036,verde_fwa
64037,verde_fwa
64039,gialli
64040,rossi
64041,gialli
64042,verde_fwa
64043,gialli
64044,verde_ftth
64045,verde_fwa
64046,verde_ftth
64047,verde_fwa
64049,verde_fwa
64100,gialli
65010,gialli
65010,rossi
65010,verde_ftth
65010,verde_fwa
65011,verde_ftth
65012,gialli
65013,gialli
65014,verde_fwa
65015,gialli
65017,gialli
65019,gialli
65020,gialli
65020,rossi
65020,verde_ftth
65020,verde_fwa
65022,verde_fwa
65023,rossi
65024,gialli
65025,verde_ftth
65026,verde_fwa
65027,gialli
65028,rossi
65029,rossi
65121,gialli
65122,gialli
65123,gialli
65124,gialli
65125,gialli
65126,gialli
65127,gialli
65128,gialli
65129,gialli
66010,gialli
66010,rossi
66010,verde_ftth
66010,verde_fwa
66011,gialli
66012,gialli
66014,verde_fwa
66015,verde_fwa
66016,gialli
66017,rossi
66018,verde_ftth
66019,gialli
66020,gialli
66020,rossi
66020,verde_ftth
66021,rossi
66022,verde_ftth
66023,verde_ftth
66026,verde_ftth
66030,gialli
66030,rossi
66030,verde_ftth
66031,verde_ftth
66032,gialli
66033,gialli
66034,verde_ftth
66036,gialli
66037,rossi
66038,gialli
66040,gialli
66040,verde_ftth
66041,gialli
66042,verde_ftth
66043,verde_ftth
66044,gialli
66045,verde_ftth
66046,rossi
66047,rossi
66050,gialli
66050,rossi
66050,verde_ftth
66051,verde_fwa
66052,rossi
66054,gialli
66100,gialli
67010,rossi
67012,rossi
67013,rossi
67014,gialli
67015,gialli
67017,rossi
67019,verde_fwa
67020,verde_ftth
67021,rossi
67022,verde_ftth
67023,verde_ftth
67024,rossi
67025,verde_ftth
67026,verde_ftth
67027,verde_fwa
67028,rossi
67029,verde_ftth
67030,gialli
67030,rossi
67030,verde_ftth
67030,verde_fwa
67031,verde_ftth
67032,verde_ftth
67033,rossi
67034,gialli
67035,verde_ftth
67036,verde_ftth
67037,verde_fwa
67038,rossi
67039,verde_fwa
67040,verde_ftth
67041,rossi
67043,verde_ftth
67044,verde_ftth
67045,verde_fwa
67046,verde_ftth
67047,verde_ftth
67048,verde_ftth
67049,gialli
67050,gialli
67050,rossi
67050,verde_ftth
67050,verde_fwa
67051,gialli
67052,gialli
67053,verde_fwa
67054,gialli
67055,verde_fwa
67056,verde_fwa
67057,rossi
67058,rossi
67059,gialli
67060,verde_ftth
67061,gialli
67062,gialli
67063,verde_fwa
67064,verde_ftth
67066,verde_fwa
67067,verde_fwa
67068,verde_fwa
67069,rossi
67100,gialli
70010,gialli
70010,rossi
70010,verde_ftth
70011,rossi
70013,rossi
70014,rossi
70015,rossi
70016,rossi
70017,rossi
70018,rossi
70019,rossi
70020,rossi
70020,verde_ftth
70021,rossi
70022,gialli
70023,rossi
70024,rossi
70025,rossi
70026,verde_ftth
70027,rossi
70028,rossi
70029,rossi
70032,gialli
70033,gialli
70037,verde_ftth
70038,gialli
70042,rossi
70043,gialli
70044,rossi
70054,verde_ftth
70056,gialli
70121,gialli
70122,gialli
70123,gialli
70124,gialli
70125,gialli
70126,gialli
70127,gialli
70128,gialli
70129,gialli
70131,gialli
70132,gialli
71010,rossi
71010,verde_ftth
71010,verde_fwa
71011,verde_ftth
71012,rossi
71013,rossi
71014,rossi
71015,rossi
71016,rossi
71017,verde_ftth
71018,verde_fwa
71019,rossi
71020,rossi
71021,rossi
71022,rossi
71023,rossi
71024,rossi
71025,rossi
71026,rossi
71027,rossi
71028,rossi
71029,rossi
71030,rossi
71030,verde_ftth
71031,rossi
71032,rossi
71033,rossi
71034,rossi
71035,rossi
71036,rossi
71037,rossi
71038,rossi
71039,rossi
71040,rossi
71041,rossi
71042,rossi
71043,gialli
71045,verde_ftth
71047,rossi
71048,verde_ftth
71121,gialli
71122,gialli
72012,rossi
72013,gialli
72014,gialli
72015,rossi
72017,rossi
72018,rossi
72019,rossi
72020,rossi
72020,verde_ftth
72021,verde_ftth
72022,rossi
72023,rossi
72024,rossi
72025,verde_ftth
72026,verde_ftth
72027,rossi
72028,verde_ftth
72029,rossi
72100,gialli
73010,rossi
73010,verde_ftth
73011,verde_ftth
73012,rossi
73013,rossi
73014,rossi
73015,rossi
73016,verde_ftth
73017,rossi
73018,rossi
73019,verde_ftth
73020,rossi
73020,verde_ftth
73021,verde_ftth
73022,rossi
73023,rossi
73024,rossi
73025,verde_ftth
73026,rossi
73027,rossi
73028,verde_ftth
73029,rossi
73030,rossi
73030,verde_ftth
73031,rossi
73032,rossi
73033,verde_ftth
73034,verde_ftth
73035,rossi
73036,rossi
73037,rossi
73038,rossi
73039,rossi
73040,rossi
73040,verde_ftth
73041,rossi
73042,verde_ftth
73043,verde_ftth
73044,rossi
73045,verde_ftth
73046,verde_ftth
73047,rossi
73048,verde_ftth
73049,rossi
73050,rossi
73051,rossi
73052,verde_ftth
73053,rossi
73054,verde_ftth
73055,rossi
73056,verde_ftth
73057,rossi
73058,rossi
73059,rossi
73100,gialli
74010,rossi
74011,rossi
74012,rossi
74013,rossi
74014,rossi
74015,gialli
74016,rossi
74017,rossi
74018,rossi
74019,rossi
74020,rossi
74020,verde_ftth
74021,rossi
74022,rossi
74023,rossi
74024,rossi
74026,rossi
74027,rossi
74028,verde_ftth
74121,gialli
74122,gialli
74123,gialli
75010,gialli
75010,rossi
75010,verde_ftth
75011,verde_ftth
75012,rossi
75013,verde_ftth
75014,verde_fwa
75015,verde_ftth
75016,rossi
75017,verde_ftth
75018,rossi
75019,verde_fwa
75020,gialli
75020,rossi
75021,verde_ftth
75022,rossi
75023,rossi
75024,rossi
75025,verde_fwa
75026,verde_ftth
75027,verde_ftth
75028,verde_ftth
75029,verde_ftth
75100,gialli
76011,gialli
76012,rossi
76013,rossi
76014,rossi
76015,rossi
76016,rossi
76017,rossi
76121,gialli
76123,rossi
76125,gialli
80010,gialli
80010,no_sell
80011,no_sell
80012,gialli
80013,no_sell
80014,no_sell
80016,gialli
80017,verde_ftth
80018,verde_ftth
80019,no_sell
80020,gialli
80020,no_sell
80021,gialli
80022,gialli
80023,gialli
80024,rossi
80025,gialli
80026,no_sell
80027,gialli
80028,gialli
80029,no_sell
80030,gialli
80030,rossi
80030,verde_fwa
80031,no_sell
80032,gialli
80033,verde_fwa
80034,gialli
80035,verde_ftth
80036,verde_fwa
80038,gialli
80039,verde_fwa
80040,gialli
80040,rossi
80040,verde_ftth
80041,rossi
80042,rossi
80044,gialli
80045,gialli
80046,gialli
80047,gialli
80048,verde_fwa
80049,verde_fwa
80050,gialli
80050,verde_fwa
80051,verde_fwa
80053,gialli
80054,verde_fwa
80055,no_sell
80056,gialli
80057,verde_fwa
80058,rossi
80059,gialli
80061,rossi
80062,verde_ftth
80063,rossi
80065,rossi
80067,rossi
80069,verde_fwa
80070,rossi
80070,verde_ftth
80071,rossi
80073,rossi
80074,rossi
80075,verde_ftth
80076,verde_ftth
80077,rossi
80078,gialli
80079,rossi
80121,no_sell
80122,no_sell
80123,no_sell
80124,no_sell
80125,no_sell
80126,no_sell
80127,no_sell
80128,no_sell
80129,no_sell
80131,no_sell
80132,no_sell
80133,no_sell
80134,no_sell
80135,no_sell
80136,no_sell
80137,no_sell
80138,no_sell
80139,no_sell
80141,no_sell
80142,no_sell
80143,no_sell
80144,no_sell
80145,no_sell
80146,no_sell
80147,no_sell
81010,gialli
81010,rossi
81010,verde_ftth
81011,verde_fwa
81012,verde_ftth
81013,gialli
81014,gialli
81014,verde_ftth
81016,gialli
81016,rossi
81017,verde_ftth
81020,gialli
81020,rossi
81020,verde_ftth
81020,verde_fwa
81021,gialli
81022,gialli
81023,verde_ftth
81024,verde_fwa
81025,rossi
81027,gialli
81028,verde_fwa
81030,gialli
81030,no_sell
81030,rossi
81030,verde_ftth
81030,verde_fwa
81031,no_sell
81032,rossi
81033,rossi
81034,rossi
81035,gialli
81036,gialli
81037,verde_ftth
81038,verde_ftth
81039,gialli
81040,gialli
81040,rossi
81040,verde_ftth
81040,verde_fwa
81041,verde_ftth
81041,verde_fwa
81042,verde_ftth
81042,verde_fwa
81043,verde_fwa
81044,gialli
81046,verde_ftth
81047,verde_ftth
81049,gialli
81050,gialli
81050,verde_ftth
81050,verde_fwa
81051,gialli
81051,verde_fwa
81052,verde_ftth
81053,verde_ftth
81054,rossi
81055,rossi
81056,gialli
81057,gialli
81058,verde_fwa
81059,gialli
81100,gialli
82010,gialli
82010,verde_ftth
82010,verde_fwa
82011,verde_ftth
82011,verde_fwa
82013,gialli
82015,verde_ftth
82016,verde_fwa
82017,verde_ftth
82018,gialli
82018,verde_fwa
82019,verde_fwa
82020,gialli
82020,rossi
82020,verde_ftth
82020,verde_fwa
82021,gialli
82021,verde_ftth
82022,verde_ftth
82023,verde_ftth
82024,verde_ftth
82025,verde_ftth
82026,verde_ftth
82027,gialli
82027,verde_ftth
82028,verde_ftth
82029,verde_ftth
82030,gialli
82030,rossi
82030,verde_ftth
82030,verde_fwa
82031,verde_ftth
82032,verde_ftth
82033,verde_fwa
82034,rossi
82034,verde_ftth
82036,gialli
82037,gialli
82037,verde_fwa
82038,verde_ftth
82100,gialli
83010,gialli
83011,verde_fwa
83012,verde_fwa
83013,gialli
83014,gialli
83015,gialli
83016,verde_ftth
83017,verde_ftth
83018,gialli
83020,gialli
83020,rossi
83020,verde_ftth
83020,verde_fwa
83021,verde_fwa
83022,verde_fwa
83023,rossi
83024,verde_ftth
83025,verde_fwa
83027,gialli
83028,gialli
83029,rossi
83030,gialli
83030,rossi
83030,verde_ftth
83030,verde_fwa
83031,verde_ftth
83032,verde_ftth
83034,verde_ftth
83035,verde_fwa
83036,verde_ftth
83037,verde_ftth
83038,verde_ftth
83039,gialli
83040,gialli
83040,rossi
83040,verde_ftth
83040,verde_fwa
83041,verde_ftth
83042,verde_fwa
83043,verde_ftth
83044,verde_ftth
83045,rossi
83046,verde_ftth
83047,verde_fwa
83048,verde_fwa
83049,verde_ftth
83050,gialli
83050,rossi
83050,verde_ftth
83051,verde_ftth
83052,verde_ftth
83053,rossi
83054,verde_ftth
83055,verde_ftth
83056,verde_ftth
83057,verde_ftth
83058,verde_ftth
83059,verde_ftth
83100,gialli
84010,gialli
84010,rossi
84010,verde_ftth
84010,verde_fwa
84011,rossi
84012,verde_fwa
84013,gialli
84014,gialli
84015,gialli
84016,gialli
84017,rossi
84018,gialli
84019,rossi
84020,gialli
84020,rossi
84020,verde_ftth
84020,verde_fwa
84021,gialli
84022,verde_fwa
84024,gialli
84025,gialli
84026,verde_ftth
84027,verde_ftth
84028,gialli
84029,verde_ftth
84030,gialli
84030,rossi
84030,verde_ftth
84031,gialli
84032,verde_ftth
84033,verde_ftth
84034,verde_ftth
84035,verde_fwa
84036,gialli
84037,gialli
84038,verde_ftth
84039,verde_ftth
84040,gialli
84040,rossi
84040,verde_ftth
84042,rossi
84043,gialli
84044,verde_ftth
84045,gialli
84046,verde_ftth
84047,verde_ftth
84048,verde_ftth
84049,gialli
84050,gialli
84050,rossi
84050,verde_ftth
84051,verde_ftth
84052,verde_ftth
84053,verde_ftth
84055,rossi
84056,rossi
84057,rossi
84059,verde_fwa
84060,gialli
84060,rossi
84060,verde_ftth
84060,verde_fwa
84061,gialli
84062,verde_ftth
84065,rossi
84066,verde_ftth
84067,verde_ftth
84068,verde_ftth
84069,verde_ftth
84070,gialli
84070,rossi
84070,verde_ftth
84073,gialli
84074,gialli
84075,rossi
84076,verde_ftth
84077,gialli
84078,rossi
84079,verde_ftth
84080,rossi
84080,verde_ftth
84081,gialli
84082,verde_ftth
84083,rossi
84084,rossi
84085,gialli
84086,gialli
84087,verde_ftth
84088,rossi
84090,rossi
84090,verde_ftth
84091,gialli
84092,gialli
84095,verde_fwa
84096,gialli
84098,gialli
84099,verde_ftth
84121,gialli
84122,gialli
84123,gialli
84124,gialli
84125,gialli
84126,gialli
84127,gialli
84128,gialli
84129,gialli
84131,gialli
84132,gialli
84133,gialli
84134,gialli
84135,gialli
85010,gialli
85010,rossi
85010,verde_ftth
85011,rossi
85012,rossi
85013,rossi
85014,rossi
85015,rossi
85016,gialli
85017,rossi
85018,verde_ftth
85020,rossi
85020,verde_ftth
85020,verde_fwa
85021,verde_fwa
85022,verde_ftth
85023,verde_ftth
85024,rossi
85025,verde_fwa
85026,rossi
85027,verde_ftth
85028,verde_ftth
85029,gialli
85030,verde_ftth
85031,verde_ftth
85032,verde_ftth
85032,verde_fwa
85033,verde_ftth
85034,verde_ftth
85035,gialli
85036,verde_ftth
85037,verde_ftth
85038,verde_fwa
85039,gialli
85040,verde_ftth
85042,verde_ftth
85043,rossi
85044,verde_ftth
85046,verde_fwa
85047,verde_fwa
85048,rossi
85049,verde_ftth
85050,gialli
85050,verde_ftth
85050,verde_fwa
85051,verde_ftth
85052,gialli
85053,gialli
85054,verde_fwa
85055,gialli
85056,gialli
85057,verde_fwa
85058,verde_fwa
85059,verde_ftth
85100,gialli
86010,verde_ftth
86011,verde_ftth
86012,verde_ftth
86013,verde_ftth
86014,verde_ftth
86015,verde_ftth
86016,verde_ftth
86017,verde_ftth
86018,verde_ftth
86019,verde_fwa
86020,gialli
86020,verde_ftth
86021,verde_ftth
86022,verde_ftth
86023,verde_ftth
86024,verde_ftth
86025,verde_ftth
86026,verde_ftth
86027,verde_ftth
86028,verde_ftth
86029,verde_ftth
86030,verde_ftth
86031,verde_ftth
86032,verde_ftth
86033,verde_ftth
86034,rossi
86035,verde_fwa
86036,verde_ftth
86037,verde_ftth
86038,rossi
86039,verde_ftth
86040,rossi
86040,verde_ftth
86041,verde_ftth
86042,rossi
86043,verde_ftth
86044,verde_ftth
86045,rossi
86046,rossi
86047,verde_ftth
86048,verde_ftth
86049,rossi
86070,rossi
86070,verde_ftth
86071,verde_ftth
86072,verde_ftth
86073,verde_ftth
86074,verde_ftth
86075,rossi
86077,rossi
86078,rossi
86079,rossi
86080,gialli
86080,verde_ftth
86081,verde_ftth
86082,verde_ftth
86083,verde_ftth
86084,verde_ftth
86085,verde_ftth
86086,verde_ftth
86087,verde_ftth
86088,verde_ftth
86089,verde_ftth
86090,verde_ftth
86091,verde_ftth
86092,verde_ftth
86093,verde_ftth
86094,verde_ftth
86095,verde_ftth
86096,verde_ftth
86097,verde_ftth
86100,gialli
86170,verde_ftth
87010,gialli
87010,rossi
87010,verde_fwa
87011,rossi
87012,verde_fwa
87013,rossi
87014,rossi
87015,rossi
87016,verde_fwa
87017,gialli
87018,gialli
87019,verde_fwa
87020,rossi
87020,verde_ftth
87021,rossi
87022,rossi
87023,rossi
87024,rossi
87026,rossi
87027,rossi
87028,rossi
87029,rossi
87030,gialli
87030,rossi
87031,rossi
87032,rossi
87033,rossi
87034,verde_fwa
87035,rossi
87036,verde_ftth
87037,gialli
87038,rossi
87040,gialli
87040,rossi
87040,verde_fwa
87041,gialli
87042,verde_fwa
87043,gialli
87044,rossi
87045,verde_ftth
87046,verde_fwa
87047,verde_ftth
87048,gialli
87050,gialli
87050,rossi
87050,verde_ftth
87051,gialli
87053,gialli
87054,verde_fwa
87055,rossi
87056,verde_fwa
87057,gialli
87058,gialli
87059,gialli
87060,rossi
87061,rossi
87062,rossi
87064,rossi
87066,rossi
87069,rossi
87070,gialli
87070,rossi
87071,rossi
87072,rossi
87073,rossi
87074,rossi
87075,rossi
87076,rossi
87100,gialli
88020,gialli
88020,rossi
88021,gialli
88022,verde_ftth
88024,rossi
88025,gialli
88040,gialli
88040,rossi
88040,verde_ftth
88040,verde_fwa
88041,rossi
88042,verde_fwa
88044,verde_fwa
88045,rossi
88046,rossi
88047,gialli
88049,rossi
88050,gialli
88050,rossi
88050,verde_ftth
88050,verde_fwa
88051,verde_fwa
88054,gialli
88055,rossi
88056,gialli
88060,gialli
88060,rossi
88060,verde_fwa
88062,rossi
88064,gialli
88065,rossi
88067,gialli
88067,rossi
88068,gialli
88069,gialli
88069,verde_fwa
88070,verde_fwa
88100,gialli
88811,rossi
88812,rossi
88813,rossi
88814,rossi
88816,rossi
88817,rossi
88818,rossi
88819,rossi
88821,verde_fwa
88822,rossi
88823,rossi
88824,gialli
88825,rossi
88831,verde_fwa
88832,gialli
88833,rossi
88834,rossi
